"Lipid","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","log2FC","p_value","adj_p_value","CLASS","SUBCLASS A","Individual_Notation","HMDB","KEGG","SubclassB","cat_volcano"
"TG121",0.558456212807222,-0.110647278747118,1.22755970436156,0.590699038648704,1.65599747562713,0.100873874030221,0.378892483690515,-4.27298514359151,0.558456212807222,0.100873874030221,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(40:0)",NA,NA,"Triacylglycerols","ns"
"TG13_TG14",0.504242600383502,-0.0431481231249462,1.05163332389195,0.959719278151645,1.82770432812725,0.0705917561120007,0.376009149902697,-4.13594794216174,0.504242600383502,0.0705917561120007,0.376009149902697,"Glycerolipids","Triacylglycerols","TG(47:0)",NA,NA,"Triacylglycerols","ns"
"TG145",0.489571374640267,-0.0876165974112503,1.06675934669178,1.41386731004859,1.68291656033463,0.0955276547454796,0.378892483690515,-4.25231587921364,0.489571374640267,0.0955276547454796,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(46:3)",NA,NA,"Triacylglycerols","ns"
"TG15",0.43028292947649,-0.118842807715002,0.979408666667982,1.07926878439415,1.55469841998508,0.123194020804356,0.382594809159304,-4.34801191283799,0.43028292947649,0.123194020804356,0.382594809159304,"Glycerolipids","Triacylglycerols","TG(47:1)",NA,NA,"Triacylglycerols","ns"
"TG152",0.414637595046795,-0.105734920460128,0.935010110553719,1.22071528744567,1.58095011405255,0.117064199666444,0.382594809159304,-4.32898852970144,0.414637595046795,0.117064199666444,0.382594809159304,"Glycerolipids","Triacylglycerols","TG(47:2)",NA,NA,"Triacylglycerols","ns"
"TG16",0.489670256750994,-0.0241854594342448,1.00352597293623,0.860774584977245,1.89071631999673,0.0615725598767966,0.363239758682158,-4.08260317783405,0.489670256750994,0.0615725598767966,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(48:0)","HMDB05356",NA,"Triacylglycerols","ns"
"TG163",0.517061886142351,0.0222280921226136,1.01189568016209,1.37928453442453,2.07322775517518,0.0407358097908928,0.363239758682158,-3.91905794368159,0.517061886142351,0.0407358097908928,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(52:4)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG166",0.327620373476869,-0.0907483639666702,0.745989110920408,1.13597832748558,1.55372987483031,0.123424955432442,0.382594809159304,-4.34870812579072,0.327620373476869,0.123424955432442,0.382594809159304,"Glycerolipids","Triacylglycerols","TG(52:6)",NA,NA,"Triacylglycerols","ns"
"TG17",0.35054962450649,-0.145598139917095,0.846697388930076,0.962355222074532,1.40185245708965,0.164072165283225,0.389159908404715,-4.45286665281158,0.35054962450649,0.164072165283225,0.389159908404715,"Glycerolipids","Triacylglycerols","TG(48:1)",NA,NA,"Triacylglycerols","ns"
"TG173",0.5272012780308,0.0854357013859359,0.968966854675664,0.742046256523039,2.36781857120523,0.0198273462701031,0.363239758682158,-3.62771071943893,0.5272012780308,0.0198273462701031,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(55:2)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG174",0.499360375192687,0.109231036934474,0.889489713450899,0.693260464566251,2.5396233199257,0.0126455359502362,0.363239758682158,-3.44289318393327,0.499360375192687,0.0126455359502362,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(55:3)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG175",0.41749455406311,0.036161175897095,0.798827932229126,0.614832348247217,2.17225013922917,0.0322127376337921,0.363239758682158,-3.82482554757933,0.41749455406311,0.0322127376337921,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(55:4)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG18",0.306096741010758,-0.153257492457918,0.765450974479434,1.2189171605431,1.32213201673627,0.189156504525206,0.41838853967016,-4.50350881513095,0.306096741010758,0.189156504525206,0.41838853967016,"Glycerolipids","Triacylglycerols","TG(48:2)",NA,NA,"Triacylglycerols","ns"
"TG19",0.388757156717013,-0.139153338218663,0.916667651652688,1.69025796596667,1.46110672932497,0.147137953992035,0.389159908404715,-4.4134204060526,0.388757156717013,0.147137953992035,0.389159908404715,"Glycerolipids","Triacylglycerols","TG(48:3)",NA,NA,"Triacylglycerols","ns"
"TG20",0.383434719807711,-0.151100544885987,0.91796998450141,1.48187584805817,1.42324253035634,0.15779486462635,0.389159908404715,-4.43880379622696,0.383434719807711,0.15779486462635,0.389159908404715,"Glycerolipids","Triacylglycerols","TG(48:4)",NA,NA,"Triacylglycerols","ns"
"TG22",0.570493617419967,-0.00906429576804457,1.15005153060798,1.06088435300131,1.95306991281775,0.0536212656558845,0.363239758682158,-4.02822823605769,0.570493617419967,0.0536212656558845,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(49:0)",NA,NA,"Triacylglycerols","ns"
"TG23",0.536659269143454,0.0156542787295278,1.05766425955738,1.25400381633448,2.04371621859584,0.0436249569218765,0.363239758682158,-3.94640095267445,0.536659269143454,0.0436249569218765,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(49:1)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG24",0.430902939103371,-0.00777357429180675,0.869579452498549,1.60181244456699,1.94894199205936,0.0541193403129437,0.363239758682158,-4.03187641468639,0.430902939103371,0.0541193403129437,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(49:2)",NA,NA,"Triacylglycerols","ns"
"TG25",0.366586676273038,-0.0588585607837991,0.792031913329875,1.62274329367107,1.70960921501092,0.0904561296829681,0.378892483690515,-4.23151950307174,0.366586676273038,0.0904561296829681,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(49:3)",NA,NA,"Triacylglycerols","ns"
"TG26",0.618167198247671,0.0285728204509464,1.2077615760444,0.940662473903916,2.08025446383312,0.0400726822443752,0.363239758682158,-3.91249710350099,0.618167198247671,0.0400726822443752,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(50:0)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG27",0.343881341865053,0.00281088136675633,0.68495180236335,0.752978477701974,2.0004529663475,0.0481770016638665,0.363239758682158,-3.9858631962068,0.343881341865053,0.0481770016638665,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(50:1)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG28",0.277619331695562,-0.0458920574208124,0.601130720811936,1.1149519956432,1.702644460223,0.0917577300246907,0.378892483690515,-4.23697460349933,0.277619331695562,0.0917577300246907,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(50:2)",NA,NA,"Triacylglycerols","ns"
"TG29",0.220165828100067,-0.0871938533390575,0.527525509539191,1.27886257517916,1.42122531570664,0.15837656107691,0.389159908404715,-4.44013670621475,0.220165828100067,0.15837656107691,0.389159908404715,"Glycerolipids","Triacylglycerols","TG(50:3)",NA,NA,"Triacylglycerols","ns"
"TG30",0.319904803681687,-0.113502498029146,0.753312105392521,1.64541166436091,1.46449663298719,0.146211780367853,0.389159908404715,-4.41111744799696,0.319904803681687,0.146211780367853,0.389159908404715,"Glycerolipids","Triacylglycerols","TG(50:4)",NA,NA,"Triacylglycerols","ns"
"TG31",0.371349827207356,-0.101913813658604,0.844613468073315,1.40551233788833,1.55683979932622,0.122684657799077,0.382594809159304,-4.34647121115644,0.371349827207356,0.122684657799077,0.382594809159304,"Glycerolipids","Triacylglycerols","TG(50:5)",NA,NA,"Triacylglycerols","ns"
"TG33",0.551144872966921,0.0420721084256538,1.06021763750819,1.08312429509523,2.14807652323463,0.0341360316590463,0.363239758682158,-3.84818079887319,0.551144872966921,0.0341360316590463,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(51:1)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG34",0.444086973601886,0.0105399014051372,0.877634045798634,1.20080260783484,2.03233649645963,0.0447850545968189,0.363239758682158,-3.9568527458512,0.444086973601886,0.0447850545968189,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(51:2)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG35",0.376696178616667,0.00458406135644529,0.748808295876888,1.34805733156376,2.00854350003947,0.0472961735390334,0.363239758682158,-3.97853992941373,0.376696178616667,0.0472961735390334,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(51:3)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG36",0.353030392698643,0.00343259857740397,0.702628186819883,1.30009390137231,2.00358260203213,0.0478346282448209,0.363239758682158,-3.98303344780483,0.353030392698643,0.0478346282448209,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(51:4)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG37",0.569048475638675,-0.0449385132868031,1.18303546456415,0.586366233182674,1.83888231456588,0.0689159014337413,0.376009149902697,-4.12660333666576,0.569048475638675,0.0689159014337413,0.376009149902697,"Glycerolipids","Triacylglycerols","TG(52:0)",NA,NA,"Triacylglycerols","ns"
"TG38",0.52437174326941,0.0298717446160313,1.01887174192279,0.722728998126527,2.10395683672067,0.037903949143887,0.363239758682158,-3.89022361033834,0.52437174326941,0.037903949143887,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(52:1)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG41",0.23056399637048,-0.0227180372893773,0.483846030030337,0.698190667331726,1.80607206026117,0.0739223897476014,0.378892483690515,-4.15385367003378,0.23056399637048,0.0739223897476014,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(52:4)",NA,NA,"Triacylglycerols","ns"
"TG42",0.327493899071783,-0.0484301955466742,0.70341799369024,1.1706283711678,1.728490079068,0.0870033069167228,0.378892483690515,-4.21662905469445,0.327493899071783,0.0870033069167228,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(52:5)",NA,NA,"Triacylglycerols","ns"
"TG43",0.0819450253336503,-0.073189249900314,0.237079300567615,0.113309041064259,1.04800366243456,0.297169227701236,0.534109004450439,-4.65602567150284,0.0819450253336503,0.297169227701236,0.534109004450439,"Glycerolipids","Triacylglycerols","TG(53:0)",NA,NA,"Triacylglycerols","ns"
"TG44",0.574285632539171,0.0396236437092923,1.10894762136905,0.857676072376377,2.13114245800634,0.035541979553389,0.363239758682158,-3.864407080526,0.574285632539171,0.035541979553389,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(53:1)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG45",0.439515149781342,0.0347545111800728,0.844275788382611,0.949987691951013,2.15446486898133,0.0336183149747183,0.363239758682158,-3.84203064012698,0.439515149781342,0.0336183149747183,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(53:2)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG46",0.40268111118754,0.0245243333159005,0.780837889059179,1.01841062379474,2.11277480512993,0.03712338149349,0.363239758682158,-3.88188123778635,0.40268111118754,0.03712338149349,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(53:3)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG47",0.41648121873903,-0.082645148216802,0.915607585694861,0.45260592926225,1.65557457709299,0.10095975572017,0.378892483690515,-4.27330741874962,0.41648121873903,0.10095975572017,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(54:0)","HMDB05393","C00422","Triacylglycerols","ns"
"TG48",0.622963859272543,0.0425607531901243,1.20336696535496,0.351101674540979,2.1295947327688,0.0356729458779694,0.363239758682158,-3.86588457328609,0.622963859272543,0.0356729458779694,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(54:1)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG49",0.426475592501109,0.0431146393231171,0.809836545679101,0.335842539546741,2.20724298278427,0.0295958630254045,0.363239758682158,-3.79061938616703,0.426475592501109,0.0295958630254045,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(54:2)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG50",0.212396752416432,-0.0177714577305509,0.442564962563416,0.113131870686652,1.83084045028472,0.0701092865271882,0.376009149902697,-4.1332963247828,0.212396752416432,0.0701092865271882,0.376009149902697,"Glycerolipids","Triacylglycerols","TG(54:3)",NA,NA,"Triacylglycerols","ns"
"TG51",0.210535619794303,-0.0439549763331239,0.465026215921731,0.0989912819676358,1.64135231390812,0.103873225982922,0.381843830725952,-4.28408237203357,0.210535619794303,0.103873225982922,0.381843830725952,"Glycerolipids","Triacylglycerols","TG(54:4)",NA,NA,"Triacylglycerols","ns"
"TG52",0.21033517553642,-0.0743876445665524,0.495057995639392,-0.0449634333870719,1.46569978750967,0.145879179634642,0.389159908404715,-4.41029388420076,0.21033517553642,0.145879179634642,0.389159908404715,"Glycerolipids","Triacylglycerols","TG(54:5)",NA,NA,"Triacylglycerols","ns"
"TG53",0.371434479088771,0.00936605942413138,0.73350289875341,1.4122132211806,2.03542642648586,0.0444674705436731,0.363239758682158,-3.95401983819863,0.371434479088771,0.0444674705436731,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(54:5)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG54",0.411911215321314,-0.0732579629744445,0.897080393617073,0.246503574702682,1.68451255926332,0.0952180564909643,0.378892483690515,-4.25108084015952,0.411911215321314,0.0952180564909643,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(54:6)",NA,NA,"Triacylglycerols","ns"
"TG55",0.331820817676412,-0.00782972596618536,0.67147136131901,1.02617349822173,1.93836319459583,0.0554136990756145,0.363239758682158,-4.0411944801491,0.331820817676412,0.0554136990756145,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(54:6)",NA,NA,"Triacylglycerols","ns"
"TG56",0.498256054633208,-0.0848471670934644,1.08135927635988,0.184665300036157,1.69539533404105,0.0931286595416499,0.378892483690515,-4.24263083308611,0.498256054633208,0.0931286595416499,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(54:7)",NA,NA,"Triacylglycerols","ns"
"TG59",0.632497915432626,0.0882554772230181,1.17674035364223,0.523470505081209,2.30584725230612,0.0231950382733965,0.363239758682158,-3.69172773797079,0.632497915432626,0.0231950382733965,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(56:1)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG60",0.560644355288176,0.0766755495249507,1.0446131610514,0.516904267938984,2.29844398238641,0.0236293115918646,0.363239758682158,-3.69927977540375,0.560644355288176,0.0236293115918646,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(56:2)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG61",0.398714632840425,0.0346563672804232,0.762772898400427,0.379473102256188,2.17297694545995,0.0321564014211988,0.363239758682158,-3.8241198595502,0.398714632840425,0.0321564014211988,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(56:3)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG62",0.29227686642037,-0.0465009358126313,0.631054668653372,1.17647861550534,1.71176182220314,0.0900569061045097,0.378892483690515,-4.22982937580787,0.29227686642037,0.0900569061045097,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(56:5)",NA,NA,"Triacylglycerols","ns"
"TG63",0.330964521702205,-0.0118398411981816,0.673768884602591,0.653184618079878,1.91557402979717,0.05829120178463,0.363239758682158,-4.06111451625588,0.330964521702205,0.05829120178463,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(56:5)",NA,NA,"Triacylglycerols","ns"
"TG64",0.273549712792176,-0.0154099247316891,0.562509350316042,0.978576364188046,1.878254649111,0.063270510952637,0.363239758682158,-4.09326023484511,0.273549712792176,0.063270510952637,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(56:6)",NA,NA,"Triacylglycerols","ns"
"TG65",0.253369992886332,-0.0363468476549654,0.543086833427629,0.39338860418075,1.7351492306141,0.0858066896973625,0.378892483690515,-4.21132774054446,0.253369992886332,0.0858066896973625,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(56:7)",NA,NA,"Triacylglycerols","ns"
"TG66",0.261810460706814,-0.0657349982837621,0.589355919697389,3.0957726929419,1.58591260815107,0.115933236018184,0.382594809159304,-4.32535931600431,0.261810460706814,0.115933236018184,0.382594809159304,"Glycerolipids","Triacylglycerols","TG(56:7)",NA,NA,"Triacylglycerols","ns"
"TG67",0.349051203930541,-0.0142832926262031,0.712385700487285,-0.183658050870997,1.90610291893651,0.0595236271636454,0.363239758682158,-4.06933150045816,0.349051203930541,0.0595236271636454,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(56:8)",NA,NA,"Triacylglycerols","ns"
"TG68",0.412782134145739,0.0140677866807234,0.811496481610755,2.44543818275266,2.05410608014968,0.0425883653897052,0.363239758682158,-3.93681365757964,0.412782134145739,0.0425883653897052,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(56:8)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG69",0.628047624268617,0.0996932369961189,1.15640201154112,0.266845329944022,2.35847403240413,0.0203056675526323,0.363239758682158,-3.63745486989319,0.628047624268617,0.0203056675526323,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(58:1)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG70",0.615987705821861,0.11555748974621,1.11641792189751,0.249283099549456,2.44226260378616,0.0163601120223607,0.363239758682158,-3.54893900391727,0.615987705821861,0.0163601120223607,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(58:2)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG71",0.561076691253326,0.0806733932487625,1.04147998925789,0.324078589009038,2.31728839547926,0.0225377374036005,0.363239758682158,-3.68001639710973,0.561076691253326,0.0225377374036005,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(58:3)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG72",0.455059048415399,0.0407645721739739,0.869353524656824,0.0613965080397844,2.17932725957443,0.0316678112078208,0.363239758682158,-3.81794542106577,0.455059048415399,0.0316678112078208,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(58:4)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG73",0.350520647590384,0.00714702166237186,0.693894273518396,1.29657713997884,2.02539862408035,0.045505213391001,0.363239758682158,-3.96319975576641,0.350520647590384,0.045505213391001,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(58:6)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG74",0.414844046269909,0.0146293578225252,0.815058734717292,1.21831713658921,2.05662768418621,0.0423399984282849,0.363239758682158,-3.93448041869558,0.414844046269909,0.0423399984282849,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(58:7)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG75",0.229323575951938,-0.0323121482089076,0.490959300112784,1.12940737259733,1.73900019200048,0.0851193610552133,0.378892483690515,-4.20824902915881,0.229323575951938,0.0851193610552133,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(58:8)",NA,NA,"Triacylglycerols","ns"
"TG76",0.273737550706004,-0.0471969760096456,0.594672077421653,0.715840525036852,1.69231722551763,0.0937158060157187,0.378892483690515,-4.24502589838066,0.273737550706004,0.0937158060157187,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(58:9)",NA,NA,"Triacylglycerols","ns"
"TG77",0.29774416566734,-0.0597819703379757,0.655270301672655,-0.0666234663981813,1.65233957485898,0.101618673786728,0.378892483690515,-4.27577019320419,0.29774416566734,0.101618673786728,0.378892483690515,"Glycerolipids","Triacylglycerols","TG(58:10)",NA,NA,"Triacylglycerols","ns"
"TG80",0.553105197256122,0.086728527404252,1.01948186710799,-0.290729034455825,2.35306954018801,0.0205869485129512,0.363239758682158,-3.64307575976252,0.553105197256122,0.0205869485129512,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(60:2)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG81",0.497912668991463,0.0577288254578792,0.938096512525046,-0.429588720454469,2.24431038075831,0.0270281569000893,0.363239758682158,-3.75387533559362,0.497912668991463,0.0270281569000893,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(60:3)",NA,NA,"Triacylglycerols","Triacylglycerols"
"TG83",0.369431590889113,-0.00493952270764675,0.743802704485874,0.99037420035303,1.95792268659832,0.0530407042138563,0.363239758682158,-4.02393069525988,0.369431590889113,0.0530407042138563,0.363239758682158,"Glycerolipids","Triacylglycerols","TG(53:4)",NA,NA,"Triacylglycerols","ns"
"TG84",0.434268927803894,-0.146162735497294,1.01470059110508,0.84098407457825,1.48447025703704,0.1408463555758,0.389159908404715,-4.39744692973711,0.434268927803894,0.1408463555758,0.389159908404715,"Glycerolipids","Triacylglycerols","TG(45:1)",NA,NA,"Triacylglycerols","ns"
